2025-06-23 23:36:05.679455 - System Idle Process, PID: 0, User: NT AUTHORITY\SYSTEM
2025-06-23 23:36:06.903329 - msedgewebview2.exe, PID: 21352, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.903513 - Code.exe, PID: 21532, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.903682 - msedgewebview2.exe, PID: 21540, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.909039 - TaniumCX.exe, PID: 21720, User: None
2025-06-23 23:36:06.914599 - msdtc.exe, PID: 21760, User: None
2025-06-23 23:36:06.920024 - SenseNdr.exe, PID: 21772, User: None
2025-06-23 23:36:06.920533 - RuntimeBroker.exe, PID: 21784, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.925752 - svchost.exe, PID: 21876, User: None
2025-06-23 23:36:06.931291 - conhost.exe, PID: 22176, User: None
2025-06-23 23:36:06.931685 - Code.exe, PID: 22180, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.937078 - TaniumCX.exe, PID: 22204, User: None
2025-06-23 23:36:06.937453 - chrome.exe, PID: 22300, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.937642 - msedge.exe, PID: 22404, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.937830 - chrome.exe, PID: 22432, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.943119 - SenseIR.exe, PID: 22520, User: None
2025-06-23 23:36:06.952835 - kvoop.exe, PID: 22560, User: None
2025-06-23 23:36:06.958166 - svchost.exe, PID: 22580, User: None
2025-06-23 23:36:06.958531 - RuntimeBroker.exe, PID: 22796, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.964638 - kvoop.exe, PID: 22868, User: None
2025-06-23 23:36:06.965071 - python.exe, PID: 22900, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.965293 - cmd.exe, PID: 22996, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.965484 - chrome.exe, PID: 23296, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.971069 - TaniumCX.exe, PID: 23756, User: None
2025-06-23 23:36:06.976469 - kvoop.exe, PID: 23900, User: None
2025-06-23 23:36:06.976845 - LockApp.exe, PID: 23916, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.977062 - Notepad.exe, PID: 24168, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.982716 - svchost.exe, PID: 24312, User: None
2025-06-23 23:36:06.983060 - msedgewebview2.exe, PID: 24456, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.983257 - chrome.exe, PID: 24476, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.983462 - msedge.exe, PID: 24636, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.988701 - TaniumCX.exe, PID: 24952, User: None
2025-06-23 23:36:06.989044 - conhost.exe, PID: 25140, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.995122 - svchost.exe, PID: 25344, User: None
2025-06-23 23:36:06.995829 - CodeSetup-stable-18e3a1ec544e6907be1e944a94c496e302073435.tmp, PID: 25400, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:06.996161 - chrome.exe, PID: 25740, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.001959 - TaniumCX.exe, PID: 25744, User: None
2025-06-23 23:36:07.002304 - chrome.exe, PID: 25792, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.002503 - chrome.exe, PID: 25824, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.002729 - powershell.exe, PID: 25896, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.008092 - WmiPrvSE.exe, PID: 25996, User: None
2025-06-23 23:36:07.013555 - TaniumCX.exe, PID: 26096, User: None
2025-06-23 23:36:07.018765 - conhost.exe, PID: 26112, User: None
2025-06-23 23:36:07.023884 - conhost.exe, PID: 26516, User: None
2025-06-23 23:36:07.029446 - TaniumClient.exe, PID: 26544, User: None
2025-06-23 23:36:07.029844 - conhost.exe, PID: 26756, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.030095 - SnippingTool.exe, PID: 27004, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.030366 - OpenConsole.exe, PID: 27312, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.030603 - WindowsTerminal.exe, PID: 27396, User: DIR\sakshi.avinash.patil
2025-06-23 23:36:07.030807 - chrome.exe, PID: 28532, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:02.930622 - chrome.exe, PID: 6820, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.239301 - chrome.exe, PID: 10804, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.251988 - chrome.exe, PID: 11740, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.258530 - chrome.exe, PID: 11888, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.300468 - chrome.exe, PID: 13360, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.354802 - chrome.exe, PID: 14268, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.519128 - chrome.exe, PID: 22300, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.519518 - chrome.exe, PID: 22432, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.543031 - chrome.exe, PID: 23296, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.560035 - chrome.exe, PID: 24476, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.577024 - chrome.exe, PID: 25740, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.582526 - chrome.exe, PID: 25792, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.582723 - chrome.exe, PID: 25824, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:03.611276 - chrome.exe, PID: 28532, User: DIR\sakshi.avinash.patil
2025-06-23 23:39:19.982903 - Process 'Notepad' not found.
